timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1777749300,May 02 2026 - 7:15pm,complete,N/A,Central Córdoba SdE,Boca Juniors,Nazareno Arasa,9,1.07,1.80,1.00,1.76,1,2,3,2,0,2,"56","45,43",3,3,3,0,3,0,1,2,2,1,14,11,4,8,10,3,16,11,35,65,1.06,1.38,1.53,1.66,1.90,30,57,24,14,7,24,47,34,60,8.20,4.94,5.50,3.20,1.75,1.50,2.44,5.30,11.00,2.28,1.56,N/A
1777758300,May 02 2026 - 9:45pm,complete,N/A,San Lorenzo,Independiente,Pablo Dóvalo,9,1.47,1.40,1.35,1.41,1,2,3,1,0,1,"72","16,54",7,4,2,1,3,0,2,1,2,1,25,13,7,5,18,8,13,19,58,42,1.18,1.50,2.53,1.53,2.20,50,64,23,17,13,27,57,27,67,9.60,5.47,3.10,2.65,2.65,1.58,2.90,4.85,10.00,2.13,1.64,N/A
1777758300,May 02 2026 - 9:45pm,complete,N/A,Unión Santa Fe,Talleres Córdoba,Sebastían Zunino,9,1.33,1.67,1.33,1.53,1,1,2,1,0,1,"90'5","18",8,0,5,0,3,0,3,2,1,2,25,7,7,1,18,6,14,13,61,39,1.86,1.39,2.77,0.66,2.34,50,70,47,17,7,23,57,50,77,9.53,4.54,2.23,3.12,3.60,1.44,2.50,4.50,10.50,2.02,1.71,Estadio 15 de Abril
1777767300,May 03 2026 - 12:15am,complete,N/A,Platense,Estudiantes,Nicolás Ramírez,9,1.07,1.87,1.00,1.82,0,2,2,0,0,0,"","70,78",7,5,1,0,1,0,0,1,0,1,18,16,7,8,11,8,10,12,52,48,1.38,1.55,2.12,1.97,1.57,30,40,24,7,7,7,40,24,67,8.80,5.06,3.30,2.70,2.50,1.70,2.99,6.25,11.00,2.35,1.53,Estadio Ciudad de Vicente López
1777825800,May 03 2026 - 4:30pm,complete,N/A,Aldosivi,Independiente Rivadavia,Pablo Echavarría,9,0.47,2.20,0.50,2.00,1,1,2,2,1,1,"4","8",5,7,0,0,3,0,0,0,1,2,18,15,4,4,14,11,7,9,40,60,1.22,1.65,1.91,1.68,2.17,50,67,33,20,10,30,74,23,63,8.07,5.07,2.90,2.98,2.66,1.54,2.78,5.00,10.00,2.11,1.63,Estadio José María Minella
1777834800,May 03 2026 - 7:00pm,complete,N/A,Belgrano,Sarmiento,N/A,9,1.53,1.27,1.80,1.19,4,0,4,2,2,0,"36,43,55,86","",3,2,1,0,1,0,1,0,1,0,12,6,6,3,6,3,8,8,52,48,1.29,1.26,1.50,0.81,1.83,40,50,37,10,0,14,63,37,67,7.27,6.00,1.80,3.10,5.00,1.49,2.62,5.00,10.50,2.31,1.55,Estadio Julio César Villagra
1777834800,May 03 2026 - 7:00pm,complete,N/A,Gimnasia La Plata,Argentinos Juniors,Juan Pafundi,9,1.53,1.93,1.61,1.89,2,0,2,1,1,0,"13,59","",3,11,4,0,6,0,3,1,3,3,12,14,2,3,10,11,11,17,35,65,1.31,1.67,1.19,1.74,2.14,47,60,43,17,7,30,70,27,67,9.93,5.26,3.30,3.10,2.30,1.44,2.40,4.75,8.70,2.05,1.70,Estadio Juan Carmelo Zerillo
1777834800,May 03 2026 - 7:00pm,complete,N/A,Rosario Central,Tigre,Hernán Mastrángelo,9,1.80,1.27,1.79,1.25,1,1,2,1,1,0,"38","81",3,11,1,0,2,1,0,1,1,2,15,17,5,4,10,13,14,17,43,57,1.60,1.55,1.66,1.92,2.17,57,74,40,14,4,20,67,50,67,8.67,4.33,2.50,2.80,3.20,1.61,2.87,5.66,10.00,2.16,1.62,Estadio 15 de Abril
1777834800,May 03 2026 - 7:00pm,complete,N/A,Racing Club,Huracán,Leandro Rey Hilfer,9,1.33,1.40,1.33,1.39,0,0,0,0,0,0,"","",6,1,1,0,2,0,1,0,1,1,9,5,1,1,8,4,15,11,63,37,1.43,1.33,1.05,0.71,2.07,53,74,40,10,0,24,60,40,77,8.54,7.20,2.20,2.90,3.89,1.62,3.00,5.50,11.00,2.30,1.53,Estadio Presidente Juan Domingo Perón
1777843800,May 03 2026 - 9:30pm,complete,N/A,River Plate,Atlético Tucumán,Yael Falcón Pérez,9,1.93,0.73,1.80,0.88,0,1,1,1,0,1,"","19",6,1,2,0,2,0,0,2,1,1,19,5,5,3,14,2,6,16,76,24,1.80,1.48,2.12,0.80,2.24,47,70,43,17,4,27,77,37,74,10.53,5.80,1.58,3.80,5.75,1.34,1.93,3.74,6.62,2.16,1.62,Estadio Monumental Antonio Vespucio Liberti
1777924800,May 04 2026 - 8:00pm,complete,N/A,Gimnasia Mendoza,Defensa y Justicia,Bruno Amiconi,9,1.07,1.27,1.19,1.19,2,1,3,2,1,1,"30,73","12",2,7,2,0,2,0,1,1,1,1,9,11,3,4,6,7,10,12,40,60,1.28,1.23,1.01,1.57,2.30,50,63,33,24,13,34,64,37,67,7.53,4.53,2.35,3.00,3.35,1.56,2.79,5.50,11.50,2.15,1.62,N/A
1777932900,May 04 2026 - 10:15pm,complete,N/A,Vélez Sarsfield,Newell's Old Boys,Luis Lobo Medina,9,1.80,0.93,1.65,0.94,1,1,2,0,0,0,"56","60",7,4,2,0,5,0,0,2,2,3,15,9,3,5,12,4,10,12,61,39,1.38,1.29,1.64,1.33,2.27,50,70,34,20,14,24,57,40,80,6.80,4.87,1.83,3.45,4.40,1.37,2.17,3.80,8.00,1.95,1.75,Estadio José Amalfitani
1777941000,May 05 2026 - 12:30am,complete,N/A,Estudiantes Río Cuarto,Instituto,Andrés Merlos,9,0.33,1.20,0.31,1.31,0,2,2,1,0,1,"","18,63",3,8,1,1,1,0,2,0,0,1,9,22,2,7,7,15,6,15,43,57,1.30,1.42,1.04,2.39,1.97,34,67,30,7,0,13,57,40,77,9.26,5.26,3.60,3.00,2.25,1.57,2.88,6.25,12.00,2.30,1.58,Estadio Ciudad de Río Cuarto
1778355000,May 09 2026 - 7:30pm,complete,N/A,Talleres Córdoba,Belgrano,Darío Herrera,N/A,1.63,1.63,1.53,1.80,0,1,1,0,0,0,"","48",8,3,3,2,4,1,0,5,1,4,16,14,2,3,14,11,13,20,56,44,1.34,1.31,1.56,1.42,1.88,44,60,38,10,0,13,53,47,66,7.94,4.56,2.40,2.80,3.20,1.67,3.00,5.65,13.00,2.30,1.62,Estadio Juan Domingo Perón
1778364000,May 09 2026 - 10:00pm,complete,N/A,Boca Juniors,Huracán,Pablo Echavarría,N/A,1.88,1.38,1.76,1.39,2,3,5,1,0,1,"87,116","5,103,94",17,1,1,0,4,2,0,1,1,5,36,8,11,4,25,4,10,15,68,32,1.40,1.30,3.89,1.05,1.91,47,66,35,10,0,28,53,32,72,8.44,5.32,1.89,2.97,4.54,1.64,2.90,6.00,15.00,2.40,1.50,Estadio Alberto José Armando
1778373000,May 10 2026 - 12:30am,complete,N/A,Independiente Rivadavia,Unión Santa Fe,Luis Lobo Medina,N/A,2.13,1.31,2.00,1.33,1,2,3,1,0,1,"70","34,49",5,5,1,0,2,0,0,1,1,1,18,10,4,6,14,4,6,15,61,39,1.65,1.92,1.92,1.41,2.75,63,78,50,28,16,41,75,41,79,9.57,4.38,2.20,3.10,3.40,1.40,2.30,4.34,9.00,1.91,1.80,Estadio Juan Bautista Gargantini
1778375700,May 10 2026 - 1:15am,complete,N/A,Argentinos Juniors,Lanús,Leandro Rey Hilfer,N/A,1.81,1.50,1.89,1.41,2,0,2,1,1,0,"90'6,28","",3,2,3,0,4,0,2,1,2,2,16,9,8,3,8,6,12,16,49,51,1.68,1.37,1.96,1.11,1.97,41,56,35,16,10,28,44,32,72,9.75,4.76,2.02,3.00,4.23,1.52,2.87,5.50,11.50,2.20,1.57,Estadio Diego Armando Maradona
1778436000,May 10 2026 - 6:00pm,complete,N/A,Rosario Central,Independiente,Yael Falcón Pérez,N/A,1.75,1.50,1.79,1.41,3,1,4,2,1,1,"45'2,90'2,84","36",2,3,2,0,2,0,1,1,1,1,14,6,6,4,8,2,11,14,60,40,1.61,1.50,1.81,1.14,2.50,66,85,44,13,7,32,72,44,72,10.38,5.19,2.05,3.00,4.35,1.44,2.45,4.91,10.00,2.08,1.73,Estadio 15 de Abril
1778443200,May 10 2026 - 8:00pm,complete,N/A,Estudiantes,Racing Club,Sebastián Nicolás Martinez,N/A,1.94,1.31,1.82,1.33,0,1,1,0,0,0,"","89",1,4,2,0,5,0,1,1,1,4,13,8,4,2,9,6,1,18,48,52,1.57,1.41,1.53,1.02,1.82,38,60,32,6,3,13,47,35,72,9.01,6.56,2.29,2.93,3.15,1.47,2.50,5.25,10.50,2.10,1.73,Estadio Ciudad de Caseros
1778450400,May 10 2026 - 10:00pm,complete,N/A,River Plate,San Lorenzo,Sebastían Zunino,N/A,1.81,1.38,1.80,1.35,2,2,4,1,0,1,"55,120'1","37,94",6,2,2,0,1,1,0,2,2,0,30,5,12,4,18,1,14,13,73,27,1.82,1.26,3.76,0.91,1.94,35,54,25,16,10,19,66,28,63,9.56,5.57,1.60,3.33,5.75,1.45,2.50,4.40,9.00,2.38,1.53,Estadio Monumental Antonio Vespucio Liberti
1778459400,May 11 2026 - 12:30am,complete,N/A,Vélez Sarsfield,Gimnasia La Plata,Carlos Gariano,N/A,1.75,1.63,1.65,1.61,0,1,1,1,0,1,"","13",17,0,2,0,5,1,2,0,2,4,27,7,5,3,22,4,9,13,71,29,1.40,1.31,2.78,0.81,2.13,47,63,38,16,6,22,75,28,69,7.88,5.44,2.10,3.10,3.90,1.48,2.59,5.20,11.00,2.15,1.65,Estadio José Amalfitani
1778623200,May 12 2026 - 10:00pm,complete,N/A,Belgrano,Unión Santa Fe,Andrés Merlos,N/A,1.71,1.41,1.80,1.33,2,0,2,0,0,0,"65,90'6","",4,7,0,0,4,0,0,0,0,4,17,12,8,4,9,8,4,8,54,46,1.31,1.89,2.10,1.50,2.29,47,62,44,24,6,21,62,50,77,8.71,4.82,2.28,3.00,2.82,1.52,2.60,4.70,10.00,2.10,1.73,Estadio Julio César Villagra
1778632200,May 13 2026 - 12:30am,complete,N/A,Argentinos Juniors,Huracán,Fernando Echenique,N/A,1.88,1.47,1.89,1.39,1,0,1,0,0,0,"95","",9,2,2,0,6,0,0,2,2,4,18,11,4,4,14,7,14,29,63,37,1.69,1.28,1.99,1.36,1.97,47,62,35,15,6,27,53,30,74,9.64,6.00,1.84,2.90,4.19,1.53,2.63,5.50,13.00,2.40,1.53,Estadio Diego Armando Maradona
1778708700,May 13 2026 - 9:45pm,complete,N/A,Rosario Central,Racing Club,Darío Herrera,N/A,1.82,1.41,1.79,1.33,2,1,3,1,0,1,"65,106","41",3,2,1,0,5,2,0,1,0,7,19,10,10,2,9,8,12,24,64,36,1.62,1.39,2.47,1.10,2.15,56,77,44,9,0,24,68,44,71,8.88,5.94,2.30,2.90,3.50,1.53,2.75,4.90,9.50,2.10,1.66,Estadio 15 de Abril
1778719500,May 14 2026 - 12:45am,complete,N/A,River Plate,Gimnasia La Plata,Leandro Rey Hilfer,N/A,1.76,1.71,1.80,1.61,2,0,2,1,1,0,"27,65","",7,5,1,0,4,0,1,0,2,2,18,12,8,6,10,6,21,16,58,42,1.93,1.28,2.07,1.43,2.27,38,65,41,21,6,24,88,32,65,9.59,6.29,1.53,4.00,6.45,1.44,2.27,3.94,7.60,2.28,1.56,Estadio Monumental Antonio Vespucio Liberti
1778970600,May 16 2026 - 10:30pm,complete,N/A,River Plate,Rosario Central,Nicolás Ramírez,N/A,1.83,1.89,1.80,1.79,1,0,1,0,0,0,"62","",6,1,2,0,7,0,0,2,3,4,11,7,3,1,8,6,17,19,54,46,1.94,1.67,1.37,0.76,2.31,50,75,45,17,3,25,81,45,70,10.11,5.00,2.07,2.90,4.00,1.56,2.73,4.75,9.30,2.16,1.62,Estadio Monumental Antonio Vespucio Liberti
1779048000,May 17 2026 - 8:00pm,complete,N/A,Argentinos Juniors,Belgrano,Nazareno Arasa,N/A,1.94,1.78,1.89,1.80,1,1,2,1,1,0,"7","90'4",5,3,2,0,8,0,1,1,1,7,18,9,8,3,10,6,17,22,56,44,1.71,1.36,2.15,1.19,1.83,36,53,31,14,3,20,50,34,70,9.55,4.67,2.05,2.90,4.33,1.63,3.10,5.70,13.50,2.40,1.52,Estadio Diego Armando Maradona
1779647400,May 24 2026 - 6:30pm,complete,N/A,River Plate,Belgrano,Yael Falcón Pérez,N/A,1.89,1.74,1.80,1.80,2,3,5,2,1,1,"18,59","26,88,85",6,4,2,0,3,0,1,1,0,3,8,13,4,6,4,7,7,11,62,38,1.91,1.35,1.10,1.59,2.00,35,58,32,19,3,16,66,40,68,9.26,5.32,2.23,2.90,3.90,1.66,2.85,6.15,15.00,2.30,1.60,Estadio Juan Domingo Perón
1784845800,Jul 23 2026 - 10:30pm,incomplete,N/A,Sarmiento,Argentinos Juniors,N/A,1,1.19,1.89,1.19,1.89,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.23,1.73,0.00,0.00,1.95,40,57,35,12,3,26,64,24,75,9.39,5.87,4.28,2.96,2.08,1.61,2.85,6.37,14.00,2.43,1.48,Estadio Eva Perón de Junín
1784845800,Jul 23 2026 - 10:30pm,incomplete,N/A,Belgrano,Rosario Central,N/A,1,1.80,1.79,1.80,1.79,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.62,0.00,0.00,2.16,52,67,44,16,3,21,65,52,72,7.86,5.07,2.82,2.85,2.87,1.58,3.10,0.00,0.00,0.00,0.00,Estadio Julio César Villagra
1784853900,Jul 24 2026 - 12:45am,incomplete,N/A,Defensa y Justicia,Aldosivi,N/A,1,1.19,0.50,1.19,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.26,0.00,0.00,2.00,47,66,26,19,7,25,66,29,60,8.07,5.00,1.88,3.22,4.74,1.55,2.45,5.37,14.00,2.25,1.55,Estadio José María Minella
1784922300,Jul 24 2026 - 7:45pm,incomplete,N/A,Gimnasia Mendoza,Central Córdoba SdE,N/A,1,1.19,1.00,1.19,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.26,1.09,0.00,0.00,2.13,38,53,32,19,13,35,57,32,63,7.13,5.56,2.21,3.12,3.58,1.49,0.00,0.00,0.00,0.00,0.00,Estadio Víctor Antonio Legrotaglie
1784930400,Jul 24 2026 - 10:00pm,incomplete,N/A,Vélez Sarsfield,Instituto,N/A,1,1.65,1.31,1.65,1.31,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.49,0.00,0.00,1.98,46,64,28,9,3,16,61,31,77,9.35,4.87,2.07,3.08,4.10,1.55,0.00,0.00,0.00,0.00,0.00,Estadio José Amalfitani
1784930400,Jul 24 2026 - 10:00pm,incomplete,N/A,Racing Club,Gimnasia La Plata,N/A,1,1.33,1.61,1.33,1.61,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.29,0.00,0.00,2.14,45,70,42,12,3,20,78,34,70,8.28,7.33,1.83,3.31,4.89,1.47,0.00,0.00,0.00,0.00,0.00,Estadio Presidente Juan Domingo Perón
1784938500,Jul 25 2026 - 12:15am,incomplete,N/A,Huracán,Banfield,N/A,1,1.39,1.13,1.39,1.13,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.37,0.00,0.00,2.13,50,65,42,15,6,27,57,42,77,7.41,6.28,2.10,2.95,4.22,1.65,0.00,0.00,0.00,0.00,0.00,Estadio Tomás Adolfo Ducó
1784938500,Jul 25 2026 - 12:15am,incomplete,N/A,Platense,Unión Santa Fe,N/A,1,1.00,1.33,1.00,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.42,1.87,0.00,0.00,2.14,44,61,35,17,9,17,56,41,76,9.60,4.38,2.84,2.93,2.78,1.55,0.00,0.00,0.00,0.00,0.00,Estadio Ciudad de Vicente López
1785001500,Jul 25 2026 - 5:45pm,incomplete,N/A,Estudiantes Río Cuarto,Tigre,N/A,1,0.31,1.25,0.31,1.25,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.28,1.57,0.00,0.00,1.94,38,66,25,13,3,13,60,41,69,8.75,4.62,4.12,3.00,2.10,1.53,0.00,0.00,0.00,0.00,0.00,Estadio Ciudad de Río Cuarto
1785009600,Jul 25 2026 - 8:00pm,incomplete,N/A,Newell's Old Boys,Talleres Córdoba,N/A,1,0.94,1.53,0.94,1.53,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.36,0.00,0.00,2.23,52,77,37,13,10,19,49,52,83,7.97,5.28,2.81,2.91,2.83,1.51,0.00,0.00,0.00,0.00,0.00,Estadio Marcelo Alberto Bielsa
1785017700,Jul 25 2026 - 10:15pm,incomplete,N/A,River Plate,Barracas Central,N/A,1,1.80,1.31,1.80,1.31,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.87,1.30,0.00,0.00,2.09,46,67,37,13,5,25,72,27,73,7.70,4.58,1.47,4.05,8.00,0.00,2.10,0.00,0.00,0.00,0.00,Estadio Monumental Antonio Vespucio Liberti
1785025800,Jul 26 2026 - 12:30am,incomplete,N/A,Lanús,San Lorenzo,N/A,1,1.41,1.35,1.41,1.35,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.24,0.00,0.00,1.97,38,53,30,18,12,18,47,35,71,7.59,5.12,2.11,2.95,4.18,1.66,0.00,0.00,0.00,0.00,0.00,Estadio Ciudad de Lanús - Néstor Díaz Pérez
1785088800,Jul 26 2026 - 6:00pm,incomplete,N/A,Atlético Tucumán,Independiente Rivadavia,N/A,1,0.88,2.00,0.88,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.44,1.67,0.00,0.00,2.48,64,76,52,19,9,36,79,37,73,9.22,4.63,2.66,3.10,2.83,1.47,0.00,0.00,0.00,0.00,0.00,Estadio Monumental Presidente José Fierro
1785096900,Jul 26 2026 - 8:15pm,incomplete,N/A,Estudiantes,Independiente,N/A,1,1.82,1.41,1.82,1.41,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.57,1.48,0.00,0.00,2.21,48,65,33,15,9,24,50,35,76,9.94,5.76,2.29,2.98,3.56,1.57,0.00,0.00,0.00,0.00,0.00,N/A
1785105000,Jul 26 2026 - 10:30pm,incomplete,N/A,Deportivo Riestra,Boca Juniors,N/A,1,0.69,1.76,0.69,1.76,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.28,1.54,0.00,0.00,1.59,33,55,18,6,3,18,55,15,61,9.43,5.51,4.22,2.99,2.08,1.86,0.00,0.00,0.00,0.00,0.00,Estadio Leandro Nicéforo Alem
1785276000,Jul 28 2026 - 10:00pm,incomplete,N/A,San Lorenzo,Gimnasia Mendoza,N/A,2,1.35,1.19,1.35,1.19,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.24,1.26,0.00,0.00,2.07,46,52,31,19,13,28,61,27,67,7.32,5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Pedro Bidegaín
1785276000,Jul 28 2026 - 10:00pm,incomplete,N/A,Banfield,Sarmiento,N/A,2,1.13,1.19,1.13,1.19,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.37,1.23,0.00,0.00,2.16,44,63,44,13,3,28,69,38,75,7.13,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1785284100,Jul 29 2026 - 12:15am,incomplete,N/A,Rosario Central,Racing Club,N/A,2,1.79,1.33,1.79,1.33,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.62,1.37,0.00,0.00,2.16,57,76,46,9,0,22,68,46,73,8.48,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Dr. Lisandro de la Torre
1785284100,Jul 29 2026 - 12:15am,incomplete,N/A,Argentinos Juniors,Estudiantes Río Cuarto,N/A,2,1.89,0.31,1.89,0.31,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.73,1.28,0.00,0.00,1.83,31,61,26,9,3,20,55,27,72,10.33,4.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Diego Armando Maradona
1785346200,Jul 29 2026 - 5:30pm,incomplete,N/A,Barracas Central,Aldosivi,N/A,2,1.31,0.50,1.31,0.50,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.30,1.26,0.00,0.00,1.72,47,63,26,7,0,22,66,16,63,5.88,4.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Claudio Chiqui Tapia
1785355200,Jul 29 2026 - 8:00pm,incomplete,N/A,Defensa y Justicia,Deportivo Riestra,N/A,2,1.19,0.69,1.19,0.69,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1.28,0.00,0.00,1.75,38,57,19,13,7,19,57,22,60,8.50,5.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio José María Minella
1785363300,Jul 29 2026 - 10:15pm,incomplete,N/A,Gimnasia La Plata,River Plate,N/A,2,1.61,1.80,1.61,1.80,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.29,1.87,0.00,0.00,2.29,37,66,40,21,8,24,87,32,69,9.76,6.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Juan Carmelo Zerillo
1785371400,Jul 30 2026 - 12:30am,incomplete,N/A,Instituto,Platense,N/A,2,1.31,1.00,1.31,1.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,1.42,0.00,0.00,1.85,38,60,25,6,3,10,54,32,76,9.32,4.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Juan Domingo Perón
1785448800,Jul 30 2026 - 10:00pm,incomplete,N/A,Talleres Córdoba,Vélez Sarsfield,N/A,2,1.53,1.65,1.53,1.65,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.36,1.48,0.00,0.00,1.82,47,59,30,6,3,15,53,33,68,8.94,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Mario Alberto Kempes
1785448800,Jul 30 2026 - 10:00pm,incomplete,N/A,Independiente Rivadavia,Huracán,N/A,2,2.00,1.39,2.00,1.39,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.67,1.29,0.00,0.00,2.38,61,72,46,21,12,35,66,37,75,8.25,5.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Juan Bautista Gargantini
1785456900,Jul 31 2026 - 12:15am,incomplete,N/A,Independiente,Newell's Old Boys,N/A,2,1.41,0.94,1.41,0.94,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48,1.29,0.00,0.00,2.73,64,88,40,25,16,33,61,52,85,8.97,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Libertadores de América
1785456900,Jul 31 2026 - 12:15am,incomplete,N/A,Central Córdoba SdE,Atlético Tucumán,N/A,2,1.00,0.88,1.00,0.88,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1.44,0.00,0.00,2.10,41,60,38,16,7,25,60,38,66,8.44,5.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1785609000,Aug 01 2026 - 6:30pm,incomplete,N/A,Estudiantes Río Cuarto,Banfield,N/A,3,0.31,1.13,0.31,1.13,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.28,1.37,0.00,0.00,2.03,35,66,35,10,3,22,60,41,72,8.07,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Estadio Ciudad de Río Cuarto
